position_type,company_type,hashedid,,,,,,,,,,,,,
executive_or_management,misc,1158326775b207388d112982c5d3fe75270befc4,,,,,,,,,,,,,
misc,nonprofit_ngo,07dd34e0b86ab3b95dfde083762e8edbebef86ae,,,,,,,,,,,,,
legal,tech,8855f800678e7eee7b67ae5f271548cc4123410b,,,,,,,,,,,,,
executive_or_management,consulting,bbaf291b8906aac0c420241e38594ba4bbe124ae,,,,,,,,,,,,,
executive_or_management,misc,e4e8a3df30308be37889024672fcb741d52f6a74,,,,,,,,,,,,,
marketing_sales,tech,5f1f2f4482a6bed93b841cde125c56fb09e15f4a,,,,,,,,,,,,,
education,tech,6d9528e6b417f7b29d610c59c12ffa71041de3ca,,,,,,,,,,,,,
marketing_sales,tech,6369dff5ad155aba9afe52a183ae88f098548da0,,,,,,,,,,,,,
executive_or_management,nonprofit_ngo,5d12154d5bb741e09b7daeb1474946e8e86ad001,,,,,,,,,,,,,
executive_or_management,misc,d745f519595c1187ecc51ecfbe24d6be45c83169,,,,,,,,,,,,,
engineer,tech,209d7a9b6f30484ec3c95b79633e51eff7b8a3c3,,,,,,,,,,,,,
operations_supplychain,supplychain_manufacturing,b2b656a0dab39c870708bed146e761255fa625aa,,,,,,,,,,,,,
misc,consulting,bccc27c372c5db04cb0a6dc1b9d04955682d2c87,,,,,,,,,,,,,
executive_or_management,consulting,e844feeb3c474f5f965adf28576b11807fe484f0,,,,,,,,,,,,,
executive_or_management,supplychain_manufacturing,51ae278bef691f27ed4868505dad857cfb992f2c,,,,,,,,,,,,,
marketing_sales,nonprofit_ngo,bc573cd58502033c66b0fee2d6e27ad54dff1b55,,,,,,,,,,,,,
misc,consulting,a2c56bb18c2fc8014d0798e1c916a6c52ab4b5c5,,,,,,,,,,,,,
finance,finance,5bf5b4c5dfc50fb0528d776a94c62419bc518413,,,,,,,,,,,,,
executive_or_management,tech,5bc913768325732adc92676fd7412660e8944e2d,,,,,,,,,,,,,
misc,tech,7106730d62689caea5c362ac4ae778c83d844896,,,,,,,,,,,,,
education,nonprofit_ngo,0389d9e8556a75114a4d808016b0c3e7d5475a2b,,,,,,,,,,,,,
marketing_sales,finance,59d57acf6fbd4bd770a13df6c067afdcf131b1cd,,,,,,,,,,,,,
executive_or_management,tech,5491a3728b206265442cb7c1e38806887522a59c,,,,,,,,,,,,,
marketing_sales,tech,375ada8ec53b2ed9b57ac707b494dafac1f9da38,,,,,,,,,,,,,
executive_or_management,tech,36578efe1d9a2f31a3755f4ebb22d578e0beef78,,,,,,,,,,,,,
executive_or_management,tech,cacf7de5a240f4ebe20224de0c689c2dd3940b4d,,,,,,,,,,,,,
marketing_sales,tech,a8efd511dfc3839349b11fef4741cf1f0f10d9ba,,,,,,,,,,,,,
misc,misc,a1bdfd3b96fe3ec253509ff8f32329a829d937f6,,,,,,,,,,,,,
executive_or_management,nonprofit_ngo,c169c93e5e20e782b1070c05602a234944418074,,,,,,,,,,,,,
marketing_sales,tech,8e534825c47b4ace7d29cd081972822d7cdfec76,,,,,,,,,,,,,
education,education,79c7ccfd99c83f967e88a3832f1b56dacbf92743,,,,,,,,,,,,,
engineer,tech,d8c5114b9ceb0fb0f84bd9a2724c636d500d9027,,,,,,,,,,,,,
executive_or_management,misc,86afdb867e09435883289a08cdbdbc582d322129,,,,,,,,,,,,,
misc,consulting,5a336a142aa8acf1728da461fcbe3f41c1f41a2d,,,,,,,,,,,,,
finance,finance,a7e8ab5f2ef0013ceac7447dec896dc0bd8e2614,,,,,,,,,,,,,
engineer,tech,043d46b81600d4069f09d895b18f3c00b122d25f,,,,,,,,,,,,,
executive_or_management,tech,16f2a8f9836f24e0eb3275dbc4c8137a400b9f0a,,,,,,,,,,,,,
executive_or_management,misc,583702616bc420f232177b848df705f833323097,,,,,,,,,,,,,
executive_or_management,tech,516c5c3e680287346a965bbfd9f76378cb227bff,,,,,,,,,,,,,
misc,consulting,58c5e1492e6fb1ce2c3ee5b96ebcc23cd718eab6,,,,,,,,,,,,,
operations_supplychain,tech,283ff7b7c4048fdab9923faef916cf7987df5ddc,,,,,,,,,,,,,
operations_supplychain,supplychain_manufacturing,23bd111455aeadcc21c31459531f4e07f930d33b,,,,,,,,,,,,,
misc,tech,c9852a04444510e65024b088ff8674d7bdc7e8d2,,,,,,,,,,,,,
executive_or_management,tech,409a10d0235d4d169f955f37d2f3b624a572a591,,,,,,,,,,,,,
executive_or_management,supplychain_manufacturing,778fe3ef0d4a6bef33199dd20f958b9dc5850adc,,,,,,,,,,,,,
legal,nonprofit_ngo,0a49f2531968b4680b0a1ff04b82e719412e1ead,,,,,,,,,,,,,
executive_or_management,misc,9d500ec8115534fa15713621b805d1af24852aac,,,,,,,,,,,,,
executive_or_management,tech,b5e49199e9cad67261582c2cdb8520e8bedec447,,,,,,,,,,,,,
engineer,supplychain_manufacturing,b9da0acb36e280a53b8c73c83f54e2dd617a49ee,,,,,,,,,,,,,
engineer,tech,f02ff597d40a50c8b267ec86bbe6386d2462a08c,,,,,,,,,,,,,
executive_or_management,consulting,8fd35fc20d1c16543a15c15438ffedf8adde8406,,,,,,,,,,,,,
executive_or_management,misc,306b1ea438a66174fbe59dc487533c9f08e243ac,,,,,,,,,,,,,
executive_or_management,nonprofit_ngo,6eeac3536118db11146c98795f59274ecd4d5995,,,,,,,,,,,,,
executive_or_management,tech,8f6ef04898aa1138d43e4ad70e4c12a84cfb7d98,,,,,,,,,,,,,
misc,consulting,760d1636817f1609d44b87d716140442a8f5ff15,,,,,,,,,,,,,
misc,misc,4f7ea8f876b1c766ab68ff5184d1c0b0a1e30308,,,,,,,,,,,,,
executive_or_management,tech,483c9c61d193d1673d326be7968d179c6b9b53fa,,,,,,,,,,,,,
executive_or_management,misc,4b96147bc83b0ff90cf4932c19b04a6c24c84699,,,,,,,,,,,,,
engineer,tech,51c47f6f77259318869d1055c5f4fccf09469dec,,,,,,,,,,,,,
misc,tech,a047ec4a75fd4472647d0e2b6f957e29488b0933,,,,,,,,,,,,,
executive_or_management,misc,c0aee15da8211a6d77c05a461b96fae36b34d257,,,,,,,,,,,,,
executive_or_management,misc,a802cae02960e9b356d0d8aa067e668c40fe93b4,,,,,,,,,,,,,
misc,tech,35e8bc5b6746fd91fb36e684827c5bda9d0a0520,,,,,,,,,,,,,
executive_or_management,education,8cbd1154add5521e062fa9201ff5a429eb26f4d5,,,,,,,,,,,,,
executive_or_management,supplychain_manufacturing,400109a4864829b6756dfe189ef1bf48e62ca2e1,,,,,,,,,,,,,
marketing_sales,tech,ceb50129c904daeb44bfcbf9fa4c018724f71c0b,,,,,,,,,,,,,
executive_or_management,tech,9d5273ec942a135d196d060b2e4bcb1b24ff954a,,,,,,,,,,,,,
executive_or_management,misc,a97ab4fc8744e5c483c2643699c498c1219238e9,,,,,,,,,,,,,
executive_or_management,misc,627ddbc35a85919faf9bc034864095444265f4d6,,,,,,,,,,,,,
executive_or_management,misc,0b3d67077c2ee81b40ea914c939f29acfda4c27d,,,,,,,,,,,,,
finance,misc,2be8929f9dfed9a15459298be35aba1bfc5438d6,,,,,,,,,,,,,
executive_or_management,tech,f07ba96a4bd87e8c0c01e562c87d7a72866facf5,,,,,,,,,,,,,
marketing_sales,misc,ed94459f857311026c1b431c2a0d2a992456631d,,,,,,,,,,,,,
engineer,tech,06943b36c3efb493cf39a2e9f7ae7e5b51dda4c3,,,,,,,,,,,,,
engineer,tech,04b38f39d9831a9e0da58d7829adbc4b0e63acfe,,,,,,,,,,,,,
executive_or_management,misc,eab9d175658e45e2024775f8d3e431bfbc2a5922,,,,,,,,,,,,,
operations_supplychain,tech,95777cc462010c1c32f0fbef4aa6f40dbf420578,,,,,,,,,,,,,
executive_or_management,tech,6d4dcf4aecf8c0efd2c7956c439650ee3a5aa628,,,,,,,,,,,,,
engineer,misc,1b5e9842286ae3184e6d88cf48f04c51934664e6,,,,,,,,,,,,,
marketing_sales,supplychain_manufacturing,050cfb2258671cfe864cc7794e055480f8ab62a3,,,,,,,,,,,,,
executive_or_management,tech,2dda3a5cd2b9ceca35b0b82daa73db7bfd93d339,,,,,,,,,,,,,
executive_or_management,tech,b98ab34370194de9aaff4e3706cb338f0153c901,,,,,,,,,,,,,
engineer,legal,fc457a552aff4f263906d1170f8c66b8f6d6ae04,,,,,,,,,,,,,
executive_or_management,tech,596d81d412703ee5092c1e8a72aefa9c53a78a52,,,,,,,,,,,,,
marketing_sales,tech,f9b94cd06b99486846ea8f8ebb40f88ea064e55a,,,,,,,,,,,,,
engineer,tech,179b8f4c531169077db42725e370285338438d74,,,,,,,,,,,,,
operations_supplychain,tech,2d7143210141004cf93bad34e8f28e476a61a923,,,,,,,,,,,,,
engineer,tech,33e0edf7788b03af2c85c7688e68e8447392ca39,,,,,,,,,,,,,
executive_or_management,tech,f7cf71002966f04f6f1a34e8a84ed3c6c6aa01a9,,,,,,,,,,,,,
executive_or_management,tech,8f52f9d7091ddb6b7f73be6e62231c71ef68389c,,,,,,,,,,,,,
misc,nonprofit_ngo,0484d7d3fe06ffe9431011742e208a87167f7222,,,,,,,,,,,,,
engineer,tech,15b6ed618380581f579dfda2bc60cc829600be42,,,,,,,,,,,,,
misc,tech,573345ed899bd7c2e5ebd932e936437cbed7b44a,,,,,,,,,,,,,
engineer,tech,19d2202377aae83c53ea76d113c98c248c09a06e,,,,,,,,,,,,,
misc,tech,7e87ca725db22737301793c98f584cf078bf9dfa,,,,,,,,,,,,,
executive_or_management,finance,848b21ad455681e3ce31713b14abcf3410c9c29f,,,,,,,,,,,,,
engineer,tech,b83674c8ff59787096f0defb65bec19cc9bc3ff0,,,,,,,,,,,,,
misc,misc,fa7e15a04d0b253782c83138d3fe695ff5a5673b,,,,,,,,,,,,,
executive_or_management,tech,dd6904ff750f3507d8641504614755a3e7c5dc58,,,,,,,,,,,,,
misc,supplychain_manufacturing,5b052142c9f6a59205e3d12da5bcbaef417bcd6f,,,,,,,,,,,,,
operations_supplychain,tech,01305a6b520494ea31bdd99f390c29806604eef2,,,,,,,,,,,,,
operations_supplychain,misc,14a9829c1650208d7775a942662e8f46a0ff2028,,,,,,,,,,,,,
executive_or_management,tech,718523b01721f3131f8aa4071079708d5a43b958,,,,,,,,,,,,,
operations_supplychain,tech,3bc10d77338b8afaf7975d4a1e4ee980d6dd6a2a,,,,,,,,,,,,,
executive_or_management,tech,019b58f96b41ef1e1dec55601b212e5238f28676,,,,,,,,,,,,,
misc,tech,f7dc93987ad98a605de5d3a6157b20b047f0dc77,,,,,,,,,,,,,
misc,tech,90c600deb8bdf5ac9775e11aae088672b71d395a,,,,,,,,,,,,,
misc,tech,872cee15d5b5577f04520eca621242d418014587,,,,,,,,,,,,,
education,education,e340c74ee4ac09e9f7197430e06ccab87cc421dd,,,,,,,,,,,,,
marketing_sales,tech,4e3f27e72fb1a9b24a4b183e70ab7caeb95f6522,,,,,,,,,,,,,
finance,tech,803e06a16ab0b8de33d13e453136af3fd7c59d6e,,,,,,,,,,,,,
executive_or_management,tech,2efe4fcaa1c71718e915c8a86e6f33d7c32de7ec,,,,,,,,,,,,,
marketing_sales,tech,4c4d9df0e0053df0e2515089a67f835537904b88,,,,,,,,,,,,,
executive_or_management,nonprofit_ngo,b631b53d5b2fb55dba1a587b5f627c68137d96ca,,,,,,,,,,,,,
misc,legal,f8d1b10d9bd74792744394407e2df60a3e8fa5e4,,,,,,,,,,,,,
education,education,6dbb3deececf3acea9b77f221689161cfea758f2,,,,,,,,,,,,,
executive_or_management,tech,8dd7b63afe45af64673cb835f5f7183db86421de,,,,,,,,,,,,,
executive_or_management,misc,808397579c70fdd863b760da7d7ee679fedf2b9b,,,,,,,,,,,,,
executive_or_management,tech,f8018b627f04978d2508a0990b2202554369cf6d,,,,,,,,,,,,,
executive_or_management,tech,1d61670391ae98e1a4b43fd5f64cfe6c9994c114,,,,,,,,,,,,,
misc,misc,a3b747a792c1b4abab40fb13e9bf394adf2430bd,,,,,,,,,,,,,
executive_or_management,nonprofit_ngo,a332f8b8ddd27809142c56f6dec93aff995fe3ee,,,,,,,,,,,,,
education,education,624fc18a98d243f1fe92244f0cecab57f9eefad2,,,,,,,,,,,,,
legal,legal,8bacee1acb0161ce3b35d2afffa4cae2187398a1,,,,,,,,,,,,,
executive_or_management,nonprofit_ngo,6816a1276957c265bd1450ae9af953e3f4dd43a0,,,,,,,,,,,,,
misc,tech,f9be5e245feb28063a36cf09e26f09399c80c32c,,,,,,,,,,,,,
marketing_sales,supplychain_manufacturing,f52831826ec6b6d03841777559a88a8e3addc9c1,,,,,,,,,,,,,
executive_or_management,finance,4c96d24a05efb22d9a84ac6cd3faaf4ac8bb3322,,,,,,,,,,,,,
executive_or_management,tech,2b548ed63a71378ec4c372f16774feaef48df4a9,,,,,,,,,,,,,
executive_or_management,consulting,e1d71dd5682828f9d10603e1d2501a3b34d6bf9e,,,,,,,,,,,,,
operations_supplychain,supplychain_manufacturing,c1f74236634f6e69c38e2d0a186dd6d68a2fa097,,,,,,,,,,,,,
executive_or_management,consulting,57d615b723ecb6fead40d31a8bc6b0ef4b00d8ce,,,,,,,,,,,,,
engineer,government,5e0ebd2868a534660d2c4d7c791cd7661885c0ff,,,,,,,,,,,,,
executive_or_management,tech,855cc7bf496506238bc2dffc6b7cadc7bc0e6572,,,,,,,,,,,,,
marketing_sales,consulting,74deab705565da4a3548d3aacb6807d9eb8666bf,,,,,,,,,,,,,
operations_supplychain,tech,273eeeaa074531bb9476f50ce0656f86ba215956,,,,,,,,,,,,,
misc,misc,f56d0f0e045103ac44f3ce71cc40315bfaad63e3,,,,,,,,,,,,,
marketing_sales,tech,254a1599549441b22cbfa273dd2b519ec2ea5e37,,,,,,,,,,,,,
executive_or_management,tech,b6a0a1dd57d683fa25877c395aedca0c329c2f0f,,,,,,,,,,,,,
misc,misc,03c6064c9eb56b1fc8c6374cbd44e9dab3343e1c,,,,,,,,,,,,,
executive_or_management,misc,27c7d7b71c16d4343313e8c5729770fc8abe08e5,,,,,,,,,,,,,
education,education,15efae424007b255f05fa349ff6246d20bc68c27,,,,,,,,,,,,,
misc,finance,8fa8c22df05f0a230e621f39436b7cd0abcc5e23,,,,,,,,,,,,,
executive_or_management,tech,535344034c58581fd4956c577cd268d679ccab86,,,,,,,,,,,,,
executive_or_management,tech,67891ed9ed4ed5231de98582f8e549233ca075fc,,,,,,,,,,,,,
executive_or_management,tech,0969d09198516461f9388cab935f3ad18ce608bf,,,,,,,,,,,,,
executive_or_management,misc,f716e6ad01fff4482abf785ccd931592bce7e8b8,,,,,,,,,,,,,
marketing_sales,tech,f4cc1e7164c9a72587941b8f894448d47a061601,,,,,,,,,,,,,
misc,government,d04732073618e3a0a5bb052679b677d6e345ab5e,,,,,,,,,,,,,
executive_or_management,consulting,7823d3a725649191dd240f2ef344ac35c44b07cb,,,,,,,,,,,,,
executive_or_management,supplychain_manufacturing,81d6e23300f606dca556dd0f8d60499531510db3,,,,,,,,,,,,,
misc,misc,25f607e7784bdd399d76f6048517d38bc072b246,,,,,,,,,,,,,
misc,tech,e3238460c9a3c291d6ff1664d3b15e9cc587e093,,,,,,,,,,,,,
misc,consulting,9286c4f7b1a434fc28d4ed274269f8ca873e116d,,,,,,,,,,,,,
misc,misc,869b688d4c9abf8225b2eba625759580f364c60a,,,,,,,,,,,,,
executive_or_management,supplychain_manufacturing,ad68dc1251e9bedfc5a9a3419aae89752a293490,,,,,,,,,,,,,
executive_or_management,finance,d8c94f3ef79128046ab5881dea98ee980e50030a,,,,,,,,,,,,,
engineer,tech,9475af4e57a75fd9eecb4d7e8003339d0caeb774,,,,,,,,,,,,,
executive_or_management,consulting,acb686a83524c05fe0e860c5f23af3423d88ad3d,,,,,,,,,,,,,
misc,tech,d4d694ad88c6ae062a23ce00f763eabec280000f,,,,,,,,,,,,,
executive_or_management,tech,1a1cce737f29230a352710fd1cbf6132079648f3,,,,,,,,,,,,,
education,education,f68e0545c5dd35aa6b2fcbffb89e94b2899f5858,,,,,,,,,,,,,
executive_or_management,tech,46b87d7bfdc9fdcd6d8ad37b70d1c7ba2ae595f9,,,,,,,,,,,,,
executive_or_management,misc,536ebd374075b3c10befea3e834ec6103ce98a2d,,,,,,,,,,,,,
executive_or_management,tech,2b380ec82e74e65c624f52c72246b20d1938b9e1,,,,,,,,,,,,,
engineer,tech,4db0ef53e218b97c18558428baf6ecb2291daf26,,,,,,,,,,,,,
executive_or_management,tech,066d93f02e3b7fea437d2114c0ee53eea2fc03be,,,,,,,,,,,,,
executive_or_management,tech,a0934eed325e1e1faae74fdd5c2d737177fa4a06,,,,,,,,,,,,,
executive_or_management,tech,7963cffbf0ca74178407d866e092d5d30212127c,,,,,,,,,,,,,
executive_or_management,consulting,41008d896c5b2b18c1f6f38905098caf9ad596cb,,,,,,,,,,,,,
executive_or_management,consulting,d35629306f6279a415944a71a88c802dea3cc2b2,,,,,,,,,,,,,
engineer,tech,5002ddb43bb4030e3c6e1175c4ea3ced5fc0e848,,,,,,,,,,,,,
marketing_sales,tech,6a78bd85df60e18b913f0c9f78e0156be0bd258e,,,,,,,,,,,,,
misc,nonprofit_ngo,82913c69230e8ebffebbb5bab60b2bcafe7c945f,,,,,,,,,,,,,
education,education,ae3cea8e793a556ac7d5783fe0bf1015c0d50123,,,,,,,,,,,,,
executive_or_management,tech,6ecf29f24a197bc0d38a19c61e5fd8e7a5dff217,,,,,,,,,,,,,
engineer,tech,4ef2dfa990b35d942f0e81fa256e2e7f72a84d10,,,,,,,,,,,,,
executive_or_management,misc,351d4c93eaa3e5555eb02543347489c961178876,,,,,,,,,,,,,
executive_or_management,tech,5e5776cc24fcc45d6a6a0a8e51fb5723eff9a176,,,,,,,,,,,,,
operations_supplychain,tech,388654f041fe5cbc5fc3c456d1ddc0bae15476db,,,,,,,,,,,,,
misc,tech,6a40f50d458aa13d97ac3b23542d35cb151df8bd,,,,,,,,,,,,,
executive_or_management,tech,f7016288ee3d2d68a41bad484df43e9b11357f99,,,,,,,,,,,,,
executive_or_management,consulting,dead1acd0db7b7927b37f13ec07782b30c2761f6,,,,,,,,,,,,,
misc,consulting,21bffd30fdd8c2a5746a4d5bc3a2dab81a86d5b4,,,,,,,,,,,,,
finance,consulting,9c1cd0e9f70a38db62e5924c247eede98e55c598,,,,,,,,,,,,,
engineer,tech,2d374fcfd7e719979c50416412020c70af79395b,,,,,,,,,,,,,
executive_or_management,consulting,256dfb3fbfaeb4e3326fe238c9c58272ff78e8f7,,,,,,,,,,,,,
executive_or_management,nonprofit_ngo,3b77475edb4e29972dabc32054f65f3738082f75,,,,,,,,,,,,,
engineer,tech,6d136db36083737848f6c05a97b96e03921bcaf0,,,,,,,,,,,,,
education,misc,d348e65605679de4bc02027550f008e5aa30274d,,,,,,,,,,,,,
operations_supplychain,supplychain_manufacturing,7fe932922572f12456a8e556aa6db26034b6a7a1,,,,,,,,,,,,,
executive_or_management,misc,d56db6d86b14ce213c964b44467cbee3ea541d1c,,,,,,,,,,,,,
executive_or_management,finance,58822fc75a6e32be7e77e2901593282228bbdfa7,,,,,,,,,,,,,
executive_or_management,consulting,83568df26608e12ab2ba2b19f37433326e17c4a2,,,,,,,,,,,,,
misc,tech,4b7066dae1d8ed9e20119b566b65ba944d931245,,,,,,,,,,,,,
Unknown,Unknown,8138a674c4860add53f15dda0b8240b67a67234b,,,,,,,,,,,,,
executive_or_management,tech,0e2f43bc9c25d1dcc20cbee317ceff85c2787400,,,,,,,,,,,,,
executive_or_management,nonprofit_ngo,078db4cd8ea4109048b68efee741465bcd69bcb3,,,,,,,,,,,,,
operations_supplychain,tech,77d7b0d83851da0c83ed8568ee4d7b06493af7f8,,,,,,,,,,,,,
executive_or_management,tech,973e392b66f6d56f5bbd7e0cc567cfc89be3dda0,,,,,,,,,,,,,
misc,nonprofit_ngo,c986889fc7c7bc25f040204fceb7b4535917d81a,,,,,,,,,,,,,
misc,tech,c2f3fd0eb9925e03492cd609450e71133b49bcd4,,,,,,,,,,,,,
engineer,tech,faf1aadf687912d4106da50629039f45cbf8ccc2,,,,,,,,,,,,,
executive_or_management,misc,c14f48baa518ea8aaa2eab4e05715fba1947c9a5,,,,,,,,,,,,,
engineer,finance,eb0577cf0fad71b052cfcf052694207695335bf4,,,,,,,,,,,,,
engineer,tech,5216bb6b6d5718ad460ed0e85d0c765289d86835,,,,,,,,,,,,,
executive_or_management,tech,a3056053e0b1056ef2ae45ea73e782466fa414ab,,,,,,,,,,,,,
engineer,tech,b8dd0776ef03c19f3783f001ea9693b131e2dd7c,,,,,,,,,,,,,
misc,consulting,2e7041437a4f765d762e89f872e07ce6e5628af5,,,,,,,,,,,,,
education,education,ca306406722ce9c18d93556bf1fd53008913baff,,,,,,,,,,,,,
executive_or_management,supplychain_manufacturing,02ac97b458d5e7855f429a0c5a6c7181d6366182,,,,,,,,,,,,,
misc,tech,0534cb8fdfe881e2b8c227c88c03b72d1d5c65b0,,,,,,,,,,,,,
engineer,tech,ff2b062eb5fae29b06a96a0d0f178a4e390dbf9f,,,,,,,,,,,,,
engineer,tech,59fe066113ab2e9d24f758569fdbe1a087ba6e4b,,,,,,,,,,,,,
engineer,tech,ce452caab0d75de93c42f931cfdd8202a1a8ac8e,,,,,,,,,,,,,
executive_or_management,finance,1002f88a7aa1d628dbda8bcf273d0aff302011ca,,,,,,,,,,,,,
executive_or_management,misc,2d45d17094e1be48e8de1677cc5a6a1f1e822af8,,,,,,,,,,,,,
engineer,tech,7d77e77b55e346b8ed35ebf1c88a56728fd9600e,,,,,,,,,,,,,
executive_or_management,nonprofit_ngo,1b41ee30ee68dee34079947fba73a72a8d06b524,,,,,,,,,,,,,
misc,misc,6e613c187d40037d2f8c8aaa5722cd57d838affe,,,,,,,,,,,,,
operations_supplychain,tech,236900c3ee04c838603ba3de84e1a59a83d0fc12,,,,,,,,,,,,,
executive_or_management,tech,aeedbc04035dad979036091753872809f16579c2,,,,,,,,,,,,,
engineer,finance,c4a2373c723d9c4513593ca2aa551a82b9e86b16,,,,,,,,,,,,,
finance,finance,5a18f1b123897715f1a1f59ae07de161f770854a,,,,,,,,,,,,,
operations_supplychain,tech,4da681f6b65e34ae9132978c5bb001907b2460f4,,,,,,,,,,,,,
misc,tech,cdd9fe107f56553eb9ccdf694ddfe8a56c226464,,,,,,,,,,,,,
marketing_sales,tech,24290a0392cb07f02e1ff07d98bd756efa9830cd,,,,,,,,,,,,,
education,education,54778dadd1d5b7017a4faa844c70b2fab7777a5d,,,,,,,,,,,,,
marketing_sales,misc,04155f5683c54e39da3e3488ecfa81f1d2ec36ca,,,,,,,,,,,,,
misc,misc,db7094baf51420a6d63e3d376e280ba0ecf83132,,,,,,,,,,,,,
finance,misc,bc75cc6c0e22ad3fa2633034e9ded4a7f8c3aef7,,,,,,,,,,,,,
marketing_sales,misc,d3a66ca617ff9616035a523d16b83a5fd948c87f,,,,,,,,,,,,,
engineer,tech,266da748fe5dfdbe33bf8aa75e36b6269808f483,,,,,,,,,,,,,
executive_or_management,tech,5ff2fca8751aa6a0f7b2837d548b71b153809ef1,,,,,,,,,,,,,
marketing_sales,tech,db706b4c78e4f9d97e6bf7d0bd7ac7f6cdeee3c0,,,,,,,,,,,,,
engineer,tech,93e0013d081cf562ef7e467f14aaea7fb09dab3a,,,,,,,,,,,,,
executive_or_management,finance,7d59b340356a5f927c72ee2f244b3659854eea60,,,,,,,,,,,,,
engineer,tech,9dfafff8859ba3589149ba2f1814013d213c4af8,,,,,,,,,,,,,
engineer,tech,e1a4fbc3949217e69c8e361445668c0e0d50f130,,,,,,,,,,,,,
executive_or_management,tech,258db3009e9537fde1f46cf3b8530cf661cff0a3,,,,,,,,,,,,,
misc,tech,843f11dc461bb405dba4de7a4c6263d76549060e,,,,,,,,,,,,,
executive_or_management,misc,7a6b46890a01d9b737a592e6598af1250dfb7be1,,,,,,,,,,,,,
misc,education,3d3a651090c5c1981dc38bfb7389d630142f225d,,,,,,,,,,,,,
marketing_sales,tech,3c71bd91665269d1e8767f68fa1628ae64289744,,,,,,,,,,,,,
finance,finance,88479939bca522578571ed533f839bb15a8cd3f1,,,,,,,,,,,,,
executive_or_management,tech,c834d8bb769cc34b53aa5e76835ce269299f3457,,,,,,,,,,,,,
misc,misc,4bbd2279df39c29e0e3ebc10ba706c4c4e50cb17,,,,,,,,,,,,,
executive_or_management,nonprofit_ngo,685c10e24515c75e054cae3bfc0bc5820e59955c,,,,,,,,,,,,,
education,education,fab8be7ddc41c19152e56bcaafa9045be9818610,,,,,,,,,,,,,
executive_or_management,misc,6bfe467c6939be43907d6b819968add576b95ef1,,,,,,,,,,,,,
executive_or_management,tech,9d375bf3b420a1eb64df3bec0e452796211f6be4,,,,,,,,,,,,,
executive_or_management,consulting,03ccdc67e3e6f94501bb4c8245c6af7a3bebd9d7,,,,,,,,,,,,,
executive_or_management,tech,9aae58394bbb488eec5015169645f9a54f70b2e9,,,,,,,,,,,,,
executive_or_management,nonprofit_ngo,f00f85eb97f2fd285edd30a4f6cd559b258618c4,,,,,,,,,,,,,
executive_or_management,tech,bd116095ab796e3dc59d75578a184068c5b7a1cb,,,,,,,,,,,,,
marketing_sales,tech,cf4c522964ac9fde0c295cb73824607e3f19fb91,,,,,,,,,,,,,
executive_or_management,nonprofit_ngo,b51ea9c3e08b01962348b03d077cbe019b9557a3,,,,,,,,,,,,,
engineer,tech,126ea5bf176655678cb57e8ec24fa028d643f07a,,,,,,,,,,,,,
engineer,tech,ab444020f140bd9832966f068407e4ad844c9549,,,,,,,,,,,,,
finance,legal,879820730384a6630345cad4510204654a8f4f83,,,,,,,,,,,,,
engineer,tech,0850d66f0745b28c0911d1037af7babf0b32a1fc,,,,,,,,,,,,,
executive_or_management,tech,4cc1a5ab1f65b2f64c0a48bdfea8c060e0c2746f,,,,,,,,,,,,,
marketing_sales,tech,ef540cf84eec6438ed9dae56b1ace23e783a4a14,,,,,,,,,,,,,
misc,misc,595d8e4b9c371e365e16c626819e0c6df0250a88,,,,,,,,,,,,,
executive_or_management,misc,82d2236d80c4e386a565ca257496356fdd031bb5,,,,,,,,,,,,,
marketing_sales,supplychain_manufacturing,ffeaaaee30d9c0ae3ba2b3a802758f0f19f4607a,,,,,,,,,,,,,
executive_or_management,tech,fe5d67a2916de5ab52bee7ccf0ba332b1849b92f,,,,,,,,,,,,,
executive_or_management,consulting,39b21af59664be77ea1bebcd449b90042f846ff2,,,,,,,,,,,,,
marketing_sales,finance,db0c2d59e0d769ca862dafed5f476c762eac3bc9,,,,,,,,,,,,,
engineer,tech,6dc5213286b280c15f459b02f38d615dff415e50,,,,,,,,,,,,,
marketing_sales,consulting,28bfcf7c54dc5289e2edbe7885609db60859c7d5,,,,,,,,,,,,,
executive_or_management,supplychain_manufacturing,4a78361cfe24cfe7280f01ee5737f476f27cd812,,,,,,,,,,,,,
marketing_sales,tech,ce53da15b2810fe8645c223331c45ad9e8a712c1,,,,,,,,,,,,,
marketing_sales,tech,6906fb16b7986ed38e3712dc7277621891c73e92,,,,,,,,,,,,,
misc,supplychain_manufacturing,52f5e4c5f48afe6873d514928633c055dee1d8d9,,,,,,,,,,,,,
executive_or_management,education,b1527762aed471fce8a3736e91169a40f89b0e6b,,,,,,,,,,,,,
executive_or_management,misc,17dff5d59472a284ac80844840f9d8e960859ec8,,,,,,,,,,,,,
marketing_sales,misc,1eb2f4a0ed585fc7e892c57b9ea7a11d58a230cb,,,,,,,,,,,,,
marketing_sales,supplychain_manufacturing,ab646b56c4d2d8b6d683fa5f7df26f012edb44d9,,,,,,,,,,,,,
education,education,955f7b8d9f90ae56f4d947732a1cf3a45c34fb5d,,,,,,,,,,,,,
engineer,tech,12be511da6d360f94da69ccbdb8479a0a307708e,,,,,,,,,,,,,
